Water demand,Power demand,Required,Allocated,Water demand 37.3%,101_nom,201_nom,301_nom,401_nom,102_nom,202_nom,302_nom,402_nom,107_nom,207_nom,307_nom,113_nom,213_nom,313_nom,115_nom,215_nom,315_nom,415_nom,515_nom,615_nom,116_nom,118_nom,121_nom,122_nom,222_nom,322_nom,422_nom,522_nom,622_nom,123_nom,223_nom,323_nom,101_red,201_red,301_red,401_red,102_red,202_red,302_red,402_red,107_red,207_red,307_red,113_red,213_red,313_red,115_red,215_red,315_red,415_red,515_red,615_red,116_red,118_red,121_red,122_red,222_red,322_red,422_red,522_red,622_red,123_red,223_red,323_red
1.9393812,0.861148,133333,142666.31,139466.31,6667,6667,6670,6670,6667,6667,6670,6670,23330,23330,9458.31,10000,10000,10000,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.864454,133333,142666.31,139466.31,6667,6667,6670,6670,6667,6667,2798.31,6670,23330,23330,23330,10000,10000,0,0,0,0,0,3200,0,0,-2.69E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.86776,133333,142666.31,136266.31,6667,6667,6670,0,6667,6667,6670,6268.31,23330,23330,23330,10000,0,10000,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.871066,133333,143082.9269,133482.9269,6667,6667,6670,0,6667,6667,3484.926917,6670,23330,23330,23330,10000,0,10000,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59E-11
1.9393812,0.874372,133333,143945.5134,131145.5134,6667,6667,0,1147.513434,6667,6667,6670,6670,23330,23330,23330,10000,0,10000,3200,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.877678,133333,142666.31,129866.31,6667,6667,0,0,6667,6667,6538.31,6670,23330,23330,23330,10000,1.14E-13,10000,3200,0,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.880984,133333,142666.31,126666.31,6667,6667,3338.31,0,6667,6667,6670,0,23330,23330,23330,0,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.88429,133333,142666.31,126666.31,6667,6667,6670,3338.31,6667,6667,0,0,23330,23330,23330,10000,0,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-11
1.9393812,0.887596,133333,142666.31,126666.31,6667,6667,3338.31,6670,6667,6667,0,0,23330,23330,23330,10000,0,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-11
1.9393812,0.890902,133333,142666.31,126666.31,6667,6667,6670,0,6667,6667,3338.31,0,23330,23330,23330,10000,0,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.894208,133333,142666.31,126666.31,6667,6667,6670,0,6667,6667,6670,0,23330,23330,9998.31,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.897514,133333,142686.1217,139506.4465,6652.073388,6652.073388,3250.454164,3250.453286,6652.073388,6652.073388,3250.39098,3250.795031,23313.6658,23313.6658,23313.6658,9985.020711,9985.020711,9985.020711,0,3179.675158,0,0,0,5.71E-10,5.71E-10,2.20E-10,2.20E-10,0,0,0,0,0,0,5.71E-10,5.71E-10,2.69E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.675158,0,0,0,5.71E-10,0,0,0,0,0,0,0,0,0,5.71E-10,5.71E-10,2.69E-10
1.9393812,0.90082,133333,142666.31,136266.31,6667,6667,4045.169969,6670,6667,6667,0,0,22223.14003,23330,23330,10000,10000,10000,0,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.904126,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.907432,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.910738,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.914044,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.91735,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.920656,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,2.72E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.923962,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,2.72E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.927268,133333,142666.31,126666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.930574,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.93388,133333,142666.31,126666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,2.59E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,2.59E-11
1.9393812,0.937186,133333,142666.31,126666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,2.72E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.940492,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.943798,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.947104,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,2.96E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.95041,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.953716,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.957022,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.960328,133333,142666.31,126666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.963634,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.96694,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.970246,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.973552,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.976858,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.980164,133333,142666.31,126666.31,6667,6667,2.077500038,2.077499995,6667,6667,2.077500038,2.077500021,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,6.56E-09,6.56E-09,7.50E-10,7.50E-10,0,0,0,0,0,0,6.56E-09,6.56E-09,1.43E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,6.56E-09,0,0,0,0,0,0,0,0,0,6.56E-09,6.56E-09,1.43E-09
1.9393812,0.98347,133333,142666.31,126666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.986776,133333,142666.31,126666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.990082,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,0.993388,133333,142666.31,126666.31,6667,6667,2.077500016,2.077500017,6667,6667,2.077500016,2.077500035,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,3.85E-09,3.85E-09,7.88E-10,7.88E-10,0,0,0,0,0,0,3.85E-09,3.85E-09,1.62E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,3.85E-09,0,0,0,0,0,0,0,0,0,3.85E-09,3.85E-09,1.62E-09
1.9393812,0.996694,133333,142666.31,126666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9393812,1,133333,142666.31,126666.31,6667,6667,2.07750002,2.077500032,6667,6667,2.07750002,2.077500032,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,3.25E-09,3.25E-09,7.17E-10,7.17E-10,0,0,0,0,0,0,3.25E-09,3.25E-09,1.44E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,3.25E-09,0,0,0,0,0,0,0,0,0,3.25E-09,3.25E-09,1.44E-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water demand,Power demand,Required,Allocated,Water demand 37.3%,101_nom,201_nom,301_nom,401_nom,102_nom,202_nom,302_nom,402_nom,107_nom,207_nom,307_nom,113_nom,213_nom,313_nom,115_nom,215_nom,315_nom,415_nom,515_nom,615_nom,116_nom,118_nom,121_nom,122_nom,222_nom,322_nom,422_nom,522_nom,622_nom,123_nom,223_nom,323_nom,101_red,201_red,301_red,401_red,102_red,202_red,302_red,402_red,107_red,207_red,307_red,113_red,213_red,313_red,115_red,215_red,315_red,415_red,515_red,615_red,116_red,118_red,121_red,122_red,222_red,322_red,422_red,522_red,622_red,123_red,223_red,323_red
2.2005359,0.3388,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.342106,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.345412,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.348718,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.352024,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.35533,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.358636,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.361942,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.365248,133333,142666.31,126136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,32798.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.368554,133333,142666.31,122936.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,3200,0,3200,0,0,29598.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.37186,133333,142666.31,122936.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,29598.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.375166,133333,142666.31,116136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,66670,22798.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,10000,0,13330
2.2005359,0.378472,133333,142666.31,119336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,66670,25998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.381778,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66670,19998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.385084,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,19998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.38839,133333,142666.31,119336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,25998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.391696,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,0,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,13328.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.395002,133333,142666.31,113336.31,6667,6667,0,6670,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,13328.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.398308,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66670,13328.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.401614,133333,142666.31,119736.31,6667,6667,0,0,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,0,3200,0,0,0,66670,13058.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.40492,133333,142666.31,116536.31,6667,6667,0,6670,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,0,3200,0,0,66670,9858.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.408226,133333,142666.31,109336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,15998.31,66670,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,13330
2.2005359,0.411532,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,9998.31,66670,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
2.2005359,0.414838,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66670,9998.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
2.2005359,0.418144,133333,142666.31,116536.31,6667,6667,6670,0,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,0,0,0,66670,3188.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.42145,133333,142666.31,119336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,15998.31,66670,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,13330
2.2005359,0.424756,133333,142666.31,103336.31,6667,6667,6670,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,66670,3328.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.428062,133333,142666.31,106536.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,10000,3198.31,66670,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,10000,13330
2.2005359,0.431368,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,0,66668.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
2.2005359,0.434674,133333,142666.31,113336.31,6667,6667,6670,6670,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,29994.155,29994.155,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.43798,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,9998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,0,13330
2.2005359,0.441286,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,0,66668.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
